subject,topic_id,window_from,window_to,rbo_sim,endpoint_drift,n_words_first,n_words_last,n_kept,n_removed,n_added,pct_kept,words_first,words_last,words_kept,words_added,words_removed
cs,39,2000–2005,2020–2025,0.472555,0.527445,25,14,9,16,5,36.0,"algorithm, distribution, random, information, probability, phase_transition, conditional, mutual_information, power_law, variable, entropy, aep, bayesian, distortion, entailment, entrenchment, function, mcl, quicksort, rate, rsann, simlab, solomonoff, source, theory","bayesian, distribution, information, probability, random, uncertainty, bound, datum, entropy, function, probabilistic, network, rate, algorithm","algorithm, bayesian, distribution, entropy, function, information, probability, random, rate","bound, datum, network, probabilistic, uncertainty","aep, conditional, distortion, entailment, entrenchment, mcl, mutual_information, phase_transition, power_law, quicksort, rsann, simlab, solomonoff, source, theory, variable"
cs,40,2000–2005,2020–2025,0.051599,0.948401,38,15,4,34,11,10.53,"handle, onhs, open, compositionality, dnssec, memo, object, space, spaceship, address, adhere, anemotaxis, architectural, architecture, composition, compositional, deepening, descriptor, dns, fedora, idiomatic, meaning, moth, music, network, odor, olfactory, optomotor, owner, plume, rdf_triple, relationship, search, shape, sonification, structure, turbulent, ware","dataset, image, object, occlusion, scene, search, shape, affordance, category, manipulation, representation, centric, grasp, network, proposal","network, object, search, shape","affordance, category, centric, dataset, grasp, image, manipulation, occlusion, proposal, representation, scene","address, adhere, anemotaxis, architectural, architecture, composition, compositional, compositionality, deepening, descriptor, dns, dnssec, fedora, handle, idiomatic, meaning, memo, moth, music, odor"
cs,41,2000–2005,2020–2025,0.095784,0.904216,31,13,8,23,5,25.81,"frequency, blind, compensation, distortion, ica, lens, music, schedulability, audiology, camera, cepstral_coefficient, cepstrum, cepstrum_coefficient, convolutive, electroencephalographic_eeg, genre, geometric, information, milca, mixing, noise, processor, radial_distortion, scale, signal, sonic, sound, source, spectral, speech, typography","acoustic, audio, music, noise, signal, sound, speech, eeg, separation, frequency, source, musical, spectral","frequency, music, noise, signal, sound, source, spectral, speech","acoustic, audio, eeg, musical, separation","audiology, blind, camera, cepstral_coefficient, cepstrum, cepstrum_coefficient, compensation, convolutive, distortion, electroencephalographic_eeg, genre, geometric, ica, information, lens, milca, mixing, processor, radial_distortion, scale"
cs,42,2000–2005,2020–2025,0.17084,0.82916,27,11,5,22,6,18.52,"linear, rbf, rbfns, derivative, matrix, non, wavelet, manifold, algorithm, dfw, frame, orthogonal, reynar, vector, approximation, bent, convection, dimensional, divisive, estimation, function, grassmannian, jammer, povms, radial_basis, sequence, svq","algorithm, datum, dimensional, estimation, kernel, linear, matrix, sparse, gaussian, rank, regression","algorithm, dimensional, estimation, linear, matrix","datum, gaussian, kernel, rank, regression, sparse","approximation, bent, convection, derivative, dfw, divisive, frame, function, grassmannian, jammer, manifold, non, orthogonal, povms, radial_basis, rbf, rbfns, reynar, sequence, svq"
cs,43,2000–2005,2020–2025,0.137865,0.862135,30,15,5,25,10,16.67,"self, structure, class, communication, network, neural_network, pattern, topological, adjacency_matrix, bucket, concentrated, conflict, description, eigenvalue, force, gabor_transform, global, graining, information, matching, niching, noise, overturn, quanta, reestimation, regional, selforganization, speech_recognition, theory, white_black","attention, global, local, module, transformer, network, self, information, multi, scale, image, level, structure, token, mamba","global, information, network, self, structure","attention, image, level, local, mamba, module, multi, scale, token, transformer","adjacency_matrix, bucket, class, communication, concentrated, conflict, description, eigenvalue, force, gabor_transform, graining, matching, neural_network, niching, noise, overturn, pattern, quanta, reestimation, regional"
cs,44,2000–2005,2020–2025,0.349506,0.650494,36,12,4,32,8,11.11,"algorithm, optimization, asa, metaconflict, newton, presortedness, shuffling, adaptive, evolutionary, fitness, function, genetic, cfrule, clustering, convexity, coset, dempster_shafer, diff, extremal, hopfield, iterative, learning, local, minimizer, multiplicative, neoteny, neural, neural_network, orthgonal, prewhitening, search, selection, snadiopt, snopt, structure, tremble","algorithm, convergence, function, gradient, learning, objective, optimization, training, rate, convex, stochastic, loss","algorithm, function, learning, optimization","convergence, convex, gradient, loss, objective, rate, stochastic, training","adaptive, asa, cfrule, clustering, convexity, coset, dempster_shafer, diff, evolutionary, extremal, fitness, genetic, hopfield, iterative, local, metaconflict, minimizer, multiplicative, neoteny, neural"
cs,45,2000–2005,2020–2025,0.149583,0.850417,15,13,4,11,9,26.67,"error, failure, fault, faulty, mpi, program, localization, predebugger, sensor, debugging, detection, ernst, expansion, ionospheric, software","accuracy, adversarial, datum, localization, robust, robustness, sensor, detection, fault, indoor, calibration, measurement, network","detection, fault, localization, sensor","accuracy, adversarial, calibration, datum, indoor, measurement, network, robust, robustness","debugging, ernst, error, expansion, failure, faulty, ionospheric, mpi, predebugger, program, software"
cs,46,2000–2005,2020–2025,0.002428,0.997572,31,14,1,30,13,3.23,"tango, esrf, hair, corba, genrator, mammogrid_project, morphology, mri, opc, photorealistic, reflectance, xample, administration, allele, brain, calorimeter, device, diagnosabilitie, eeg, face, fbt, fouri_bessel, fur, hla, human, image, interface, makeover, mammogram, philosophy, visualization","clinical, datum, deep_learning, diagnosis, disease, image, medical, patient, dataset, segmentation, covid, detection, lesion, tumor",image,"clinical, covid, dataset, datum, deep_learning, detection, diagnosis, disease, lesion, medical, patient, segmentation, tumor","administration, allele, brain, calorimeter, corba, device, diagnosabilitie, eeg, esrf, face, fbt, fouri_bessel, fur, genrator, hair, hla, human, interface, makeover, mammogram"
cs,47,2000–2005,2020–2025,0.177362,0.822638,30,18,4,26,14,13.33,"controller, inverted_pendulum, lqg, actuator, deploiement, drive, entorhinal, fuzzy, genetic, hippocampal, les, motor, neocortical, neural, neuro_fuzzy, relational, torque_ripple, algorithm, argonne, communications, compensator, control, des, evacuation, failure, hydraulic, mcao, pour, safe, ver","control, controller, dynamic, robot, safety, force, safe, mpc, prompt, trajectory, flight, nonlinear, soft, stability, actuator, disturbance, llm, policy","actuator, control, controller, safe","disturbance, dynamic, flight, force, llm, mpc, nonlinear, policy, prompt, robot, safety, soft, stability, trajectory","algorithm, argonne, communications, compensator, deploiement, des, drive, entorhinal, evacuation, failure, fuzzy, genetic, hippocampal, hydraulic, inverted_pendulum, les, lqg, mcao, motor, neocortical"
cs,48,2000–2005,2020–2025,0.207901,0.792099,23,17,5,18,12,21.74,"encryption, key, security, attack, scheme, cryptosystem, secret, secret_sharing, algorithm, cao, event, mpeg_mpeg, oracle, protocol, signature, symbol, asgs, authentication, host, password, policy, quantum, random","attack, defense, detection, security, vulnerability, adversarial, attacker, adversarial_attack, password, threat, authentication, event, llm, adversary, malicious, network, prompt","attack, authentication, event, password, security","adversarial, adversarial_attack, adversary, attacker, defense, detection, llm, malicious, network, prompt, threat, vulnerability","algorithm, asgs, cao, cryptosystem, encryption, host, key, mpeg_mpeg, oracle, policy, protocol, quantum, random, scheme, secret, secret_sharing, signature, symbol"
cs,49,2000–2005,2020–2025,0.126459,0.873541,28,13,5,23,8,17.86,"resource, grid, service, nimrod, cache, computing, datum, job, management, scheduling, exchequer, scheduler, tsia, unix, architecture, associativity, beamline, cluster, cup, device, manager, multicomputer, network, peer_peer, reconfigurable, share, storage, worldgrid","cloud, datum, device, edge, energy, hardware, latency, network, resource, computing, accelerator, llm, memory","computing, datum, device, network, resource","accelerator, cloud, edge, energy, hardware, latency, llm, memory","architecture, associativity, beamline, cache, cluster, cup, exchequer, grid, job, management, manager, multicomputer, nimrod, peer_peer, reconfigurable, scheduler, scheduling, service, share, storage"
