subject,topic_id,window,win_start,win_end,top_words,n_words
cs,56,2020–2025,2020,2025,"signal, recovery, amp, sensing, sparse, compressed, ell, mathbf, measurements, 1rsb, bf, cg, compressive, crt, esprit, fourier, gabor, hankel, landweber, mathtt, matrices, md, measurement, message, moduli, mp, newton, noise, oamp, octonion, passing, qcs, sbl, sgm, signals, sparsity, vamp, varepsilon",38
cs,57,2000–2005,2000,2005,"eeg, clinical, convolutive, eegs, electroencephalogram, electroencephalograms, electroencephalographic, gmdh, ica, independent, infomax, mixing, newborns, polynomial, recorded, sources, spatio, spectral, technique",19
cs,57,2005–2010,2005,2010,"eeg, amplitude, band, bcis, clinical, ecog, eegs, electroencephalogram, electroencephalograms, finger, flexion, gmdh, modulation, newborns, p300, polynomial, recorded, speller, technique",19
cs,57,2010–2015,2010,2015,"bci, brain, eeg, bmi, signal, arm, computer, cvep, di, electroencephalographs, evidence, evoked, finger, fmri, haptic, hbci, imagination, interface, interfacing, jaco, kinova, left, movement, neuronal, ongoing, p300, right, session, soda, somatosensory, stimulus, stream, subject, subjects, template, tpbci, variabilities, waves, wpt, wyrm",40
cs,57,2015–2020,2015,2020,"brain, eeg, seizure, sleep, bci, signals, epileptic, imagery, motor, ssvep, artifact, bcis, cvep, electroencephalographs, electroencephalography, electrophysiology, epileptogenesis, erps, frequency, imagined, interface, left, modulate, p300, paradigm, parafac2, patients, refractory, right, seiznet, stimulus, subject, subjects, tpbci, tremor, wake, waves",37
cs,57,2020–2025,2020,2025,"bci, brain, eeg, signals, sleep, seizure, subject, electroencephalogram, electroencephalography, bcis, decoding, fmri, computer, eog, epilepsy, imagery, imagined, mi, motor, seizures, ssvep, subjects",22
cs,58,2000–2005,2000,2005,"stock, volatility, market, markets, portfolio, prices, returns, traders, trading, actual, anticorrelations, arbitrage, basket, beta, brownian, bucketing, buy, causalities, dollar, dragulescu, eurodollar, exponential, foreign, forex, fractional, heston, index, indices, interevent, investment, investor, investors, law, markovian, motion, options, parrondo, price, pricing, return, risk, scholes, stochastic, stocks, strategies, tails, universalization",47
cs,58,2005–2010,2005,2010,"stock, prices, volatility, financial, portfolio, price, adapts, artificial, bombay, brownian, committees, covers, dauntingly, derivative, distributions, dynamically, economic, ensemble, exchange, expects, facts, fluctuations, fractal, fractional, grnn, internal, macro, market, markets, markovian, motion, nested, period, platinum, player, pricing, probability, regression, return, returns, scholes, smoothing, sp500, stochastic, stocks, stylized, tehran, variables, wavelet, wig",50
cs,58,2010–2015,2010,2015,"market, price, trading, markets, portfolio, stock, acpm, analysis, anticipations, artificial, bearish, betting, bitcoin, bubble, bullish, currency, dollar, economic, exchange, explanatory, forecast, formation, fuzzy, glidepath, glidepaths, grey, grnn, ica, imperialist, informations, intend, macro, microstructure, news, newswires, orders, pausing, private, provides, regression, retirement, rupee, securities, tehran, trend, turnover, tweann, underperforming, variables",49
cs,58,2015–2020,2015,2020,"market, stock, financial, trading, volatility, forecasting, price, portfolio, prices, stocks, acpm, bitcoin, book, bse, deepcnl, dynabe, finance, garch, glidepath, glidepaths, independency, investment, investors, markets, news, newswires, oob, predicting, prediction, retirement, returns, sentimental, shanghai, turnover",34
cs,58,2020–2025,2020,2025,"financial, market, price, stock, trading, volatility, markets, portfolio, stocks, forecasting, investment, prices, risk, asset, deep, finrl, hedging, quant, sentiment",19
cs,59,2000–2005,2000,2005,,0
cs,59,2005–2010,2005,2010,,0
cs,59,2010–2015,2010,2015,"acoustic, controllers, demonstration, environment, expressing, imitation, imitator, linguistic, manipulation, markov, motor, mrf, planning, primitives, robots, sequences, skills, teach, unpredictable, unrolled",20
cs,59,2015–2020,2015,2020,"robot, skills, imitation, demonstration, demonstrations, instructions, manipulation, skill, asor, commands, dagger, dart, ddco, ddpg, deepclaw, deictic, end, executable, execute, exeplan, goal, instructed, instruction, mime, nl, options, policy, rewards, robotic, robotics, robots, supervisor, task, tasks, uncluttered, user, visuomotor",37
cs,59,2020–2025,2020,2025,"manipulation, robot, imitation, tasks, demonstrations, robotic, embodied, policies, policy, task, action, skills, deepclaw, demonstration, environment, foon, fry, gail, gti, instruction, instructions, robots, skill, vision, visual, vla",26
cs,60,2000–2005,2000,2005,"cars, dozen, gps, infati, locations, query, schedule, schedulenanny, spatio, travel",10
cs,60,2005–2010,2005,2010,"accessibility, bicing, bicycle, bicycles, bikers, bikes, collectors, gathered, lo, lyon, mobility, outstrip, outward, patterns, tdw, towns, trajectory, travel, urban, warehouse",20
cs,60,2010–2015,2010,2015,"mobility, travel, road, traffic, bay, behavioral, betweenness, bicycles, bikers, br, businesses, cities, city, collectors, commute, commuter, commuters, commuting, compressed, distributions, eigentravel, events, forecasting, gathered, gmrf, gyration, indices, lo, lyon, map, marchetti, matching, mobile, olympic, ordered, outstrip, phone, pricing, probe, retailers, roads, sakaiminato, singapore, studies, tdw, traces, track, trajectory, transportation, trip, urban, vehicular, warehouse, webcams",54
cs,60,2015–2020,2015,2020,"traffic, mobility, temporal, transportation, travel, urban, city, patterns, road, activity, ambulance, baidu, bike, br, commute, commuter, commuters, cultural, economic, eigentravel, forecasting, gois, gps, hailing, investment, jacobs, location, london, lstm, marchetti, mobile, mobilitapp, od, parking, prediction, rclstm, ride, short, spatial, stn, term, tourism, visited",43
cs,60,2020–2025,2020,2025,"temporal, traffic, mobility, spatial, urban, prediction, travel, flow, forecasting, cities, patterns, road, spatio, transportation, bicycle, graph, hailing, location, metro, od, passenger, ride, spatiotemporal",23
cs,61,2000–2005,2000,2005,"music, musical, genres, sound, abstract, atonal, attributing, bee, cartography, complexes, composer, composition, compositions, connectionist, context, dance, disco, distinguishes, downloaded, fication, genomics, genre, gestures, instrument, intersection, kolmogorov, law, linguistic, nanosound, netneg, notated, objects, percolation, pieces, pop, reasonably, scales, simon, sonification, subdivisions, symbolic, whatsoever, workspace, zipf",44
cs,61,2005–2010,2005,2010,"music, 20th, anton, attributing, broken, cartography, compose, composition, concerts, discourses, downloaded, fication, foremost, formalising, genre, genres, half, harmonic, instrumentality, instruments, melodic, msuical, multinomial, musicology, notes, percolation, phases, pitch, pop, presently, programming, raga, rageshree, rhythmic, samvadi, subdivisions, terminologies, vadi",38
cs,61,2010–2015,2010,2015,"music, harmonic, melodic, song, anton, ars, artist, audio, autotagging, compose, composition, compression, concerts, concr, cover, dbn, descriptors, emph, features, flamenco, formalising, harmony, helmholtz1863, musica, name, ncd, normalised, perceptual, predicting, programming, ratings, repertoire, rhythm, rhythmic, rnn, semantic, similarities, similarity, songs, sonification, sonifications, tags, tempo, thousands, valued",45
cs,61,2015–2020,2015,2020,"music, musical, song, melody, songs, audio, polyphonic, aikido, alysia, chord, compression, cover, der, downbeat, drum, flamenco, generation, genre, harmonic, instrument, jazz, lyric, lyrics, melodic, ncd, normalised, note, piece, pitch, repertoire, sheet, similarity, songwriting, tabla, tagore, tala, tatum, timbre, tonal, transcription, triads, valued, versions",43
cs,61,2020–2025,2020,2025,"audio, music, musical, melody, piano, song, lyrics, transcription, generation, instrument, symbolic, timbre, chord, drum, fingering, genres, guitar, instruments, jazz, lyric, melodic, melodies, midi, pitch, sheet, singer, songs, tatum",28
cs,62,2000–2005,2000,2005,"chemistries, diagnosis, etc, fatty, gastritis, hematology, institutes, interacts, putting, urine",10
cs,62,2005–2010,2005,2010,"appreciate, condition, intervention, juvenile, obese, obesity, overweighted, schools, weight, youth",10
cs,62,2010–2015,2010,2015,"disease, patient, patients, agreement, care, chronic, chronious, clearer, clinical, clinician, colorectal, congestive, cup, days, dose, drugs, dss, dssl, ensemble, expenditure, immunological, imported, inr, intelligence, j48, l1lr, learners, loading, malaria, observational, omop, operative, pharmacotherapy, readmission, readmissions, regimen, response, risk, severity, smart, survivability, survival, t2d, therapeutic, tumour, tumours, warfarin",47
cs,62,2015–2020,2015,2020,"patient, patients, health, clinical, ehr, discharge, disease, predictive, records, care, complications, death, decision, diabetes, dssl, expenditure, falls, glucose, icu, imported, inpatient, l1lr, malaria, mmhg, mortality, oob, pharmacotherapy, picu, ppmf, predicting, prediction, preoperative, sepsis, severity, survival, survlime, t2d, trail, vitals, warfarin",40
cs,62,2020–2025,2020,2025,"health, patient, patients, diabetes, ehr, survival, clinical, glucose, prediction, hospital, mortality, records, blood, covid, disease, healthcare, icu, medical, risk, sepsis, survlime",21
cs,63,2000–2005,2000,2005,"color, colors, edges, graphics, images, paintings, photographs, printouts, substantiated, tactile",10
cs,63,2005–2010,2005,2010,"accomplished, cagd, flexible, geometrically, gripper, gripping, motors, servo, suction, workpieces",10
cs,63,2010–2015,2010,2015,"prosthetic, 50k, amputees, arm, cable, commences, control, cosmesis, device, electro, force, gear, gloves, grasp, grasping, handheld, lighter, limb, limbs, motor, motors, myographic, powered, prostheses, replaced, robot, sensor, tactile, transhumeral",29
cs,63,2015–2020,2015,2020,"grasp, grasping, tactile, grasps, object, contact, force, manipulation, objects, soft, walking, 50k, adroit, crutches, device, dlsr, fingered, gloves, gripper, hand, handheld, hands, haptic, limb, picking, pneumatic, prosthesis, rhythmic, robot, robotic, sensor, socket, tacwhisker, trial, underactuated",35
cs,63,2020–2025,2020,2025,"grasp, grasping, manipulation, tactile, objects, robotic, contact, force, gripper, object, dexterous, hand, prosthesis, crutches, gait, grasps, sensors, soft, suction, walking",20
cs,64,2000–2005,2000,2005,"adversary, bandits, bound, designated, externally, fpl, observations, regret, variant, worsening",10
cs,64,2005–2010,2005,2010,"regret, 2r, actions, adversary, alternates, arms, bandits, bayes, bound, briefly, constraints, designated, discuss, externally, fpl, geq, imposing, maker, mathbf, observations, policy, restrictions, risk, sqrt, tuple, uncountably, variant, ways, worsening",29
cs,64,2010–2015,2010,2015,"armed, bandit, regret, arms, ucb, policy, reward, 2r, algorithms, alternates, arm, bandits, bayes, bayesian, dsee, exploration, geq, greedy, hyperparameter, kl, kx, ldots, linear, mab, mathbf, mcts, optimality, posterior, problems, realizability, restless, risk, rmab, sampling, sqrt, stochastic, strategies, thompson, tosses, ucb1, uct",41
cs,64,2015–2020,2015,2020,"arms, bandit, regret, arm, armed, bandits, contextual, thompson, sqrt, cpe, delayed, dueling, fair, feedback, gittins, hyperparameter, kwik, kx, ldots, mab, mathcal, oful, reward, rewards, setting, stochastic, ts, ucb",28
cs,64,2020–2025,2020,2025,"arm, armed, arms, bandit, bandits, regret, sqrt, reward, ucb, bound, contextual, linear, rewards, algorithm, cpe, mab, restless, thompson, tilde",19
cs,65,2000–2005,2000,2005,,0
cs,65,2005–2010,2005,2010,"code, developer, developers, jbender, karma, metric, project, search, trustability, undertake",10
cs,65,2010–2015,2010,2015,"code, author, comment, comments, detect, developer, developers, inconsistencies, javadoc, jbender, karma, metric, project, search, tcomment, testing, trustability, undertake, withdrawn",19
cs,65,2015–2020,2015,2020,"code, program, developers, programming, syntax, analyzer, code2seq, comment, comments, completion, crowdsummarizer, duplicate, errors, forks, formatting, generating, ginn, identifiers, idioms, kuhn, names, npbe, pbe, pointer, programs, projects, repositories, request, richardson, search, smell, smells, source, stack, string, student, style, submissions, summaries, tegcer, token, topic",42
cs,65,2020–2025,2020,2025,"code, programming, completion, api, comment, developers, generation, language, llms, comments, llm, models, program, apis, ast, bash, benchmark, clarifygpt, codefill, coder, ginn, hatcup, pre, programs, projects, python, repository, software, source, stack, summarization, trained",32
cs,66,2000–2005,2000,2005,"distributed, assumptions, considered, control, descent, designer, expectated, joint, lagrangian, nonparametric, parametric, players, regression, sensor, statistical, steepest, tells, wireless, wsns",19
cs,66,2005–2010,2005,2010,"consensus, distributed, averaging, links, random, topology, assumptions, centralized, chains, communication, computation, considered, convergence, decision, dici, dmb, eigenratio, estimator, functions, gikf, gossip, graphs, interconnectivity, interference, kalman, lada, link, ll, llth, markovian, mss, noiseless, nonparametric, nonreversible, parametric, quantizer, ramanujan, regression, rhombus, sensor, sensors, separable, stabilizing, statistical, topologies, weights, wireless, wsns",48
cs,66,2010–2015,2010,2015,"distributed, consensus, convergence, admm, algorithm, asynchronous, delays, estimator, optimization, star, agd, algorithms, asynchrony, average, bf, ccs, communication, connectivity, convex, cored, definitive, dfw, dmb, dml, dpf, filter, fuzzy, gikf, gossip, interference, jlf, kalman, leaders, particle, rhombus, rls, sdcd, sensors, stability, stochastic, sum, topologies, topology",43
cs,66,2015–2020,2015,2020,"distributed, communication, asynchronous, convergence, optimization, gradient, sgd, admm, algorithm, byzantine, convex, stochastic, algorithms, arock, consensus, coordinate, cyclades, decentralized, descent, dfw, easgd, estimator, extrapush, fista, frac, gradients, mathcal, newton, oda, sdcd, tatonnement, terngrad, workers",33
cs,66,2020–2025,2020,2025,"communication, convergence, distributed, gradient, decentralized, stochastic, convex, sgd, consensus, optimization, agents, byzantine, admm, compression, frac, local, momentum, nonconvex, updates, workers",20
cs,67,2000–2005,2000,2005,"games, nash, equilibria, game, np, payoff, player, 2x2, agents, bimatrix, chaotic, coalition, common, completeness, dominance, elimination, equilibrium, hats, independence, interests, interpretation, mcmc, move, moves, parrondo, payoffs, perfection, play, players, proofs, pure, qmu, rationalizability, reduction, subgame, switching, symmetric, trembles, trembling, valuation, winning",41
cs,67,2005–2010,2005,2010,"games, equilibria, game, nash, player, players, winning, aggs, bargaining, bbc, bdnf, bgp, bimatrix, coinduction, desirability, dilemma, equilibrium, fractional, godfather, harmonic, hats, independence, infinite, infinitely, iterated, minmax, nucleolus, parity, permutation, positionally, ppad, priorities, prisoner, pure, pushdown, rationalizability, reduction, strategic, subgame, varepsilon, vertices, wiring",42
cs,67,2010–2015,2010,2015,"game, games, players, equilibria, equilibrium, player, nash, strategies, payoff, sure, winning, agents, bargaining, bimatrix, harmonic, mathsf, ne, nonrepetitive, nucleolus, parity, pce, pushdown, strategic, strategy, zd",25
cs,67,2015–2020,2015,2020,"equilibria, equilibrium, game, games, nash, player, players, payoff, anarchy, efce, efpe, existence, golden, mathsf, ne, parity, poa, poorman, ppad, price, textsf, tolled, winning, zd",24
cs,67,2020–2025,2020,2025,"equilibria, equilibrium, game, games, nash, player, players, payoff, stackelberg, bf, coalition, gne, leader, mathbf, ne, parity, poa, poorman, ppad, repeated, strategies, vec",22
cs,68,2000–2005,2000,2005,,0
cs,68,2005–2010,2005,2010,"asymmetric, boosting, cascade, detection, fisherboost, jones, lac, lacboost, viola, wu",10
cs,68,2010–2015,2010,2015,"detection, object, asymmetric, boosting, cascade, classifier, classifiers, decision, lac, adaboost, bag, base, bounding, concept, dag, dags, decorrelated, decorrelation, detectors, drink, durf, ert, fisherboost, harming, ilsvrc2014, inside, ion, jones, lacboost, multibox, node, oblique, outside, overfeat, pooling, proposal, proposals, ranker, ransac, sift, sparse, splits, svm, trees, tried, viola, wu",47
cs,68,2015–2020,2015,2020,"detection, object, detectors, boxes, detector, localization, proposal, voc, weakly, bounding, pascal, proposals, anchor, ap, cnn, coco, domain, ilsvrc2014, inside, ion, iou, loss, lstd, map, multibox, objects, outside, pooling, rcnn, region, ssd, stuffnet",32
cs,68,2020–2025,2020,2025,"detection, detectors, object, detector, coco, detr, objects, yolo, ap, cod, domain, oriented, pseudo, anchor, background, bounding, boxes, cam, camouflaged, feature, iod, iou, localization, loss, map, target, teacher",27
cs,69,2000–2005,2000,2005,"genetic, fitness, hboa, selection, additively, beowulf, building, chromosomes, correlated, crossover, death, dissipative, distribution, em, evolutionary, exploration, expression, extremal, freepascal, gene, gotools, gp, helix, heuristic, hillclimbers, life, loci, multiobjective, mutation, niching, offspring, optimize, parallelized, pleiotropy, population, probabilistic, problems, recombination, royal, swarm, transposition",41
cs,69,2005–2010,2005,2010,"fitness, genetic, evolutionary, population, pressure, problems, search, selection, swarm, algorithm, anisotropic, choice, climber, dissipative, divide, ea, evolvability, evolve, fe, fem, gp, hboa, hill, individualistic, landscape, landscapes, measurements, memetic, monotone, multiobjective, mutation, neutrality, niching, nk, objective, operators, particle, partnering, populations, pso, running, scuba, seed, seeds, statistical, sub, updated",47
cs,69,2010–2015,2010,2015,"evolutionary, population, algorithm, genetic, ea, fitness, gp, landscapes, mutation, optimization, search, algorithms, blde, bloat, choice, crossover, cuckoo, ec, firefly, hybrid, log, mathord, mco, mead, memetic, moea, moeas, monotone, mpm, multiobjective, nelder, neutral, neutrality, optima, postfix, problems, pso, recombination, running, swarm, toggling",41
cs,69,2015–2020,2015,2020,"evolutionary, optimization, genetic, moea, population, problems, swarm, algorithm, eas, mutation, objective, search, algorithms, antennae, asbec, bas, bso, concepts, dcgp, diversity, ea, fitness, ga, gp, island, lexicase, lgp, ln, log, ltga, mopso, multiobjective, pareto, postfix, psa, pso, solutions, woa",38
cs,69,2020–2025,2020,2025,"evolutionary, optimization, problems, objective, algorithms, genetic, algorithm, lexicase, metaheuristic, metaheuristics, moea, mutation, nsga, pareto, swarm, afsa, fitness, gomea, ltga, mating, moeas, multiobjective, population, runtime, search, selection, yi",27
cs,70,2000–2005,2000,2005,,0
cs,70,2005–2010,2005,2010,,0
cs,70,2010–2015,2010,2015,,0
cs,70,2015–2020,2015,2020,"lidar, 3d, object, autonomous, detection, kitti, point, 2d, box, classifier, cloud, clouds, cues, detectors, driving, grid, human, iou, monocular, movable, multisensor, paralleleye, proprio, scenes, sensors, vehicleness, vehicles, virtual, vote3deep",29
cs,70,2020–2025,2020,2025,"3d, detection, lidar, object, bev, nuscenes, point, cloud, kitti, camera, clouds, driving, occupancy, perception, view, 2d, autonomous, detectors, fusion, iou, monocular",21
cs,71,2000–2005,2000,2005,"service, multicast, packet, tcp, traffic, 10ms, aggregate, amongst, api, arrival, backlog, bandwidth, basic, buffered, calculus, cdn, cdtp, cm, compact, congestion, connections, curve, delay, discriminates, distribution, end, ethernet, explains, exports, flows, gamma, goodput, guarantees, internet, ip, jitter, jitters, marking, modem, mtus, multipoint, narses, parameterise, plr, red, routing, server, stateless, stochastic, suggested, switch, switched, variant, voice",54
cs,71,2005–2010,2005,2010,"tcp, queue, backlog, congestion, control, routing, service, traffic, arrival, autonomic, bandwidth, basic, bifurcation, busy, calculus, compact, curve, dcf, dch, delay, designing, ecn, end, eps, ethernet, failures, fairness, fbm, healing, hopf, iptv, ledbat, mom, nc, network, networked, overload, p2p, paths, qos, queues, server, sip, stochastic, tlps, transient, umts, wdm, window",49
cs,71,2010–2015,2010,2015,"tcp, queue, bandwidth, congestion, openflow, packets, routing, sdn, service, stability, aqm, buffer, choke, ctcp, customers, ecn, ent, excess, internet, jellyfish, ledbat, mqms, multipath, nc, network, overload, packet, pmsr, polling, pragma, queues, region, retransmission, sip, station, subscribers, traffic, tsallis, ub, udp, unresponsive, uqa, virtucast, westwood, window",45
cs,71,2015–2020,2015,2020,"network, sdn, service, tcp, traffic, routing, fog, networking, vnfs, avb, cdn, cdns, computing, congestion, defined, delay, dtn7, ent, flows, load, migration, mpls, mptcp, multipath, nfv, openflow, orchestration, overlay, paas, paths, placement, pmsr, pragma, queue, resdn, sctp, supermarket, vnf",38
cs,71,2020–2025,2020,2025,"fog, service, network, congestion, flows, latency, networking, packet, queue, sdn, traffic, tsn, aqm, avb, chamelemon, comcast, computing, dctcp, delay, dlint, dtn, ecn, fred, gittins, interleaved, iot, jsq, meds, ndn, p4, paas, queues, regulator, scheduling, sensitive, servers, sird, tcp, vnfs",39
cs,72,2000–2005,2000,2005,,0
cs,72,2005–2010,2005,2010,,0
cs,72,2010–2015,2010,2015,"gesture, body, gestures, activity, asic, blood, capture, corrected, critical, cropping, curable, deciding, discussed, ecg, electromyography, hand, healthcare, heart, hmm, home, impedance, impedances, inwireless, jerk, lemniscal, moddrop, monitoring, nanonetwork, number, palm, points, posture, recognition, recognize, recognizer, respiration, sensor, sensors, somatosensory, states, survey, temperature, touch, wbans, wearable",45
cs,72,2015–2020,2015,2020,"activity, gesture, recognition, wearable, sensor, activities, gestures, accelerometers, asic, calorie, cardiovascular, como, de, el, electromyography, en, fall, fatigue, gait, hand, har, hcrf, health, impedance, impedances, jerk, la, lupi, moddrop, monitoring, movements, pm, posture, semg, sensors, smartphone, sphere, vital, wrist, xceptiontime",40
cs,72,2020–2025,2020,2025,"activity, recognition, wearable, har, human, sensor, activities, fall, gait, gesture, semg, monitoring, sensing, sensors, hand, health, movements, patients, pm, rpm, wifi, wrist",22
cs,73,2000–2005,2000,2005,,0
cs,73,2005–2010,2005,2010,,0
cs,73,2010–2015,2010,2015,"careful, decoded, feedforward, generative, goodfellow, matching, mmd, multilayer, perceptron, toronto",10
cs,73,2015–2020,2015,2020,"generative, adversarial, gan, gans, discriminator, generator, image, images, translation, autoencoder, careful, cogan, decoded, discriminators, distribution, feedforward, goodfellow, infogan, ipm, joint, latent, manga, matching, mmd, multilayer, painting, perceptron, samples, sobolev, toronto, unpaired, wasserstein",32
cs,73,2020–2025,2020,2025,"adversarial, gan, gans, generative, discriminator, image, latent, generator, images, stylegan, translation, brenier, inversion, iwavb, mpw, pcf, potnet, recu, samples, styleautoencoder",20
cs,74,2000–2005,2000,2005,,0
cs,74,2005–2010,2005,2010,,0
cs,74,2010–2015,2010,2015,,0
cs,74,2015–2020,2015,2020,"aerial, uav, uavs, unmanned, coverage, ground, trajectory, altitude, communication, users, 5g, abss, area, base, bss, cellular, cloudlet, d2d, drone, mobile, noma, secrecy, stations, vehicle, vehicles",25
cs,74,2020–2025,2020,2025,"aerial, uav, uavs, unmanned, communication, ground, vehicles, coverage, drone, terrestrial, wireless, 5g, abss, air, altitude, cellular, drones, energy, gus, irs, mec, optimization, ris, sensing, trajectory, ugv, vehicle",27
cs,75,2000–2005,2000,2005,"application, architecture, services, software, uml, activity, adl, advertised, analysis, aop, architectural, aspect, assistants, authority, business, ccm, component, composants, composition, conflicts, corba, cristal, debugging, dependence, dependences, design, devs, diagram, diagrams, dsls, eai, ide, jworkshop, metamodel, omg, ontology, personalities, pour, program, rather, reconfiguration, reengineering, registries, registry, rwi, sci, semantics, service, specification, specified, statecharts, support, together, uddi, workflow",55
cs,75,2005–2010,2005,2010,"software, aspect, components, dependability, oriented, psf, service, services, uml, aadl, activity, actors, algebra, aop, architectural, aslt, authority, bpmn, business, collaborative, composition, devs, diagram, drms, engineering, enterprise, exchange, f4ms, harz, holon, ide, informational, interoperability, iso9000, itil, jworkshop, mechanisms, paralysis, plm, processes, product, qos, restful, synchronisation, toolbus, tqm, viewpoints, weaving, web, workflow",50
cs,75,2010–2015,2010,2015,"business, software, web, service, services, modeling, uml, bangla, blps, bpel, change, communicative, component, components, composition, declarative, development, diagrams, drms, f4ms, formal, hello, jaro, java, logics, mashup, ocl, oriented, platform, poplar, process, product, requirements, restful, sbvr, semantics, spl, standards, statecharts, wright",40
cs,75,2015–2020,2015,2020,"business, process, software, processes, web, composition, discovery, event, events, mining, modeling, service, services, bip, bpmn, change, conformance, declarative, exceptions, execution, fspms, kaos, logs, lpm, memetic, ocbc, occurrence, platform, product, specification, sysml, thinging, uml, verbs, wsc",35
cs,75,2020–2025,2020,2025,"business, event, logs, mining, process, processes, conformance, discovery, software, tm, uml, automotive, bpmn, centric, conceptual, dspl, events, execution, log, monitoring, pddl, petri, predictive, requirements, trace, variability",26
cs,76,2000–2005,2000,2005,,0
cs,76,2005–2010,2005,2010,"adaptation, domain, easy, frustratingly, incredibly, lines, perl, preprocessing, slightly, trivially",10
cs,76,2010–2015,2010,2015,"domain, adaptation, domains, because, bennett, coral, cost, dica, dimensions, dissimilarity, frustratingly, generalization, hda, heterogeneous, hfa, hinge, hoeffding, improves, inequalities, invariant, kernelization, learns, mcdiarmid, meanwhile, motivating, odm, representative, supervised, svm, svr, symmetrization, target, type, unsupervised, whilst",35
cs,76,2015–2020,2015,2020,"adaptation, domain, target, domains, source, transfer, unsupervised, ab, bayesian, because, classifier, coral, cost, da, discrepancy, divergence, frustratingly, invariant, l2t, mapping, mathbb, mida, odm, pac, shared, subspaces, supervised, tan, uda, unlabeled",30
cs,76,2020–2025,2020,2025,"adaptation, domain, domains, source, target, uda, unsupervised, da, dg, generalization, pseudo, sfda, shift, test, tta, ctta, distribution, divergence, label, samples, shifts, transfer",22
cs,77,2000–2005,2000,2005,,0
cs,77,2005–2010,2005,2010,"acat, characteristic, crfs, d0, imbalanced, l1, labelling, particle, sets, sparsity",10
cs,77,2010–2015,2010,2015,"imbalanced, inferring, supervised, weakly, 10000s, 1000s, acat, argues, characteristic, classes, cmc, compares, convex, covariate, crfs, criteria, criterion, curriculum, d0, depending, discusses, drift, favorably, filtering, imbalance, increases, instances, kind, l1, label, labelling, labels, ldots, logreg, merging, minima, multinomial, ordering, particle, positive, propagation, relates, relationships, relaxation, sdp, semidefinite, semisupervised, sets, shift, skewed, sparsity, svm, tackled, test, usefully, xp",56
cs,77,2015–2020,2015,2020,"label, labels, semi, supervised, class, imbalanced, minority, noise, noisy, oversampling, 10000s, 1000s, adaboost, alien, bagging, bar, bbse, certainty, cgmos, complementary, correlations, covariate, cusboost, dual, imbalance, instances, labeled, logreg, propagation, realmix, shift, smote, ssl, svm, tailed, teaching, unlabeled, usefully, weakly, wrapper",40
cs,77,2020–2025,2020,2025,"label, labels, noisy, class, tailed, semi, imbalanced, noise, pseudo, ssl, supervised, classes, samples, classification, distribution, imbalance, lnl, long, lt, oversampling, tail, unlabeled",22
cs,78,2000–2005,2000,2005,,0
cs,78,2005–2010,2005,2010,,0
cs,78,2010–2015,2010,2015,"brain, fmri, functional, voxel, abnormal, addiction, agglomeration, altered, alzheimer, aosi, autism, behavioral, behaviors, clustering, components, conceptualized, decoder, dimensionality, diseases, dmpfc, dopaminergic, hippocampal, hysteresis, parcel, parcellations, psa, regions, separate, signal, sparse, sparsify, subject, volume, walker",34
cs,78,2015–2020,2015,2020,"brain, alzheimer, age, disease, fmri, classification, mri, parkinson, abnormal, ad, adni, behaviors, clinical, cognitive, dbs, decoder, dementia, diagnosis, diseases, echowear, fdg, healthy, hear, hippocampal, hub, imaging, mcic, medication, motor, neuroimaging, parkinsonian, pd, pet, psa, r1dl, slps, speech, subject, subjects, voxel",40
cs,78,2020–2025,2020,2025,"alzheimer, brain, disease, ad, cognitive, fmri, age, autism, dementia, mri, asd, diagnosis, disorder, neuroimaging, parkinson, aging, agitation, clinical, diagnostic, functional, pd, spare",22
cs,79,2000–2005,2000,2005,"aerodynamic, atmosphere, flight, includes, infrared, modeling, surface, targeting, terminal, trajectory",10
cs,79,2005–2010,2005,2010,"flight, aerodynamic, atmosphere, autopilot, cdm, control, controller, diagram, heading, helicopter, includes, infrared, intercepting, loop, modeling, surface, terminal, testing, trajectory",19
cs,79,2010–2015,2010,2015,"circumnavigation, range, uav, actuation, aerial, backstepping, cartesian, circumnavigate, circumnavigating, control, denied, desired, effector, gps, manipulation, measurement, measurements, mechanical, mission, orbit, prescribed, rate, smooth, system, thrusters, torques, unsaturated",27
cs,79,2015–2020,2015,2020,"control, flight, controller, quadrotor, wing, aerial, planning, rotor, uav, vehicle, actuation, attitude, autopilot, auv, backstepping, cartesian, chasing, crane, effector, flapping, frontal, fwmav, glider, landing, lavapilot, load, lqt, manipulation, mechanical, nanoquadcopter, navigation, path, pid, position, quadcopter, slocum, system, thrusters, torques, trajectory, traquad, underwater, vehicles",43
cs,79,2020–2025,2020,2025,"control, flight, quadrotor, controller, aerial, trajectory, planning, drone, mpc, quadcopter, quadrotors, wing, autonomous, cable, collision, crane, disturbances, flying, lavapilot, manipulator, payload, perching, racing, rotor, tracking, uav, underwater, unmanned",28
cs,80,2000–2005,2000,2005,,0
cs,80,2005–2010,2005,2010,,0
cs,80,2010–2015,2010,2015,"categorization, grained, ae, annotation, annotations, assessment, associative, bag, bags, bird, bounding, breeds, clustering, correlation, curl, dog, fine, information, interclass, location, lupi, part, parts, people, privileged, recognition, transfer, transferring",28
